STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,MEASURE,Measure,UNIT_MEASURE,Unit of measure,AGE,Age,SEX,Sex,EDUCATION_LEV,Education level,DOMAIN,Domain,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,DECIMALS,Decimals,BASE_PER,Base period
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,JPN,Japan,10_3,Road deaths,DT_10P5HB,Deaths per 100 000 inhabitants,_T,Total,_T,Total,_T,Total,HSL_10,Safety,2013,,4.052728628,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,JPN,Japan,10_3,Road deaths,DT_10P5HB,Deaths per 100 000 inhabitants,_T,Total,_T,Total,_T,Total,HSL_10,Safety,2014,,3.800402275,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,JPN,Japan,10_3,Road deaths,DT_10P5HB,Deaths per 100 000 inhabitants,_T,Total,_T,Total,_T,Total,HSL_10,Safety,2015,,3.842190953,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,JPN,Japan,10_3,Road deaths,DT_10P5HB,Deaths per 100 000 inhabitants,_T,Total,_T,Total,_T,Total,HSL_10,Safety,2016,,3.69700022,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,JPN,Japan,10_3,Road deaths,DT_10P5HB,Deaths per 100 000 inhabitants,_T,Total,_T,Total,_T,Total,HSL_10,Safety,2017,,3.489745771,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,JPN,Japan,10_3,Road deaths,DT_10P5HB,Deaths per 100 000 inhabitants,_T,Total,_T,Total,_T,Total,HSL_10,Safety,2018,,3.285203965,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,JPN,Japan,10_3,Road deaths,DT_10P5HB,Deaths per 100 000 inhabitants,_T,Total,_T,Total,_T,Total,HSL_10,Safety,2019,,3.095559609,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,JPN,Japan,10_3,Road deaths,DT_10P5HB,Deaths per 100 000 inhabitants,_T,Total,_T,Total,_T,Total,HSL_10,Safety,2020,,2.705506847,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,JPN,Japan,10_3,Road deaths,DT_10P5HB,Deaths per 100 000 inhabitants,_T,Total,_T,Total,_T,Total,HSL_10,Safety,2021,,2.550094985,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,JPN,Japan,10_3,Road deaths,DT_10P5HB,Deaths per 100 000 inhabitants,_T,Total,_T,Total,_T,Total,HSL_10,Safety,2022,,2.570229996,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,JPN,Japan,10_3,Road deaths,DT_10P5HB,Deaths per 100 000 inhabitants,_T,Total,_T,Total,_T,Total,HSL_10,Safety,2023,,2.620533077,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,KOR,Korea,10_3,Road deaths,DT_10P5HB,Deaths per 100 000 inhabitants,_T,Total,_T,Total,_T,Total,HSL_10,Safety,2010,,11.109068,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,KOR,Korea,10_3,Road deaths,DT_10P5HB,Deaths per 100 000 inhabitants,_T,Total,_T,Total,_T,Total,HSL_10,Safety,2011,,10.47126961,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,KOR,Korea,10_3,Road deaths,DT_10P5HB,Deaths per 100 000 inhabitants,_T,Total,_T,Total,_T,Total,HSL_10,Safety,2012,,10.74106731,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,KOR,Korea,10_3,Road deaths,DT_10P5HB,Deaths per 100 000 inhabitants,_T,Total,_T,Total,_T,Total,HSL_10,Safety,2013,,10.09738604,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,KOR,Korea,10_3,Road deaths,DT_10P5HB,Deaths per 100 000 inhabitants,_T,Total,_T,Total,_T,Total,HSL_10,Safety,2014,,9.383868995,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,KOR,Korea,10_3,Road deaths,DT_10P5HB,Deaths per 100 000 inhabitants,_T,Total,_T,Total,_T,Total,HSL_10,Safety,2015,,9.058129571,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,KOR,Korea,10_3,Road deaths,DT_10P5HB,Deaths per 100 000 inhabitants,_T,Total,_T,Total,_T,Total,HSL_10,Safety,2016,,8.379898685,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,KOR,Korea,10_3,Road deaths,DT_10P5HB,Deaths per 100 000 inhabitants,_T,Total,_T,Total,_T,Total,HSL_10,Safety,2017,,8.148061313,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,KOR,Korea,10_3,Road deaths,DT_10P5HB,Deaths per 100 000 inhabitants,_T,Total,_T,Total,_T,Total,HSL_10,Safety,2018,,7.329641851,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,KOR,Korea,10_3,Road deaths,DT_10P5HB,Deaths per 100 000 inhabitants,_T,Total,_T,Total,_T,Total,HSL_10,Safety,2019,,6.469644578,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,KOR,Korea,10_3,Road deaths,DT_10P5HB,Deaths per 100 000 inhabitants,_T,Total,_T,Total,_T,Total,HSL_10,Safety,2020,,5.943718255,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,KOR,Korea,10_3,Road deaths,DT_10P5HB,Deaths per 100 000 inhabitants,_T,Total,_T,Total,_T,Total,HSL_10,Safety,2021,,5.632655914,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,KOR,Korea,10_3,Road deaths,DT_10P5HB,Deaths per 100 000 inhabitants,_T,Total,_T,Total,_T,Total,HSL_10,Safety,2022,,5.292943728,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,KOR,Korea,10_3,Road deaths,DT_10P5HB,Deaths per 100 000 inhabitants,_T,Total,_T,Total,_T,Total,HSL_10,Safety,2023,,4.933031916,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,LVA,Latvia,10_3,Road deaths,DT_10P5HB,Deaths per 100 000 inhabitants,_T,Total,_T,Total,_T,Total,HSL_10,Safety,2010,,10.39305286,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,LVA,Latvia,10_3,Road deaths,DT_10P5HB,Deaths per 100 000 inhabitants,_T,Total,_T,Total,_T,Total,HSL_10,Safety,2011,,8.690548034,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,LVA,Latvia,10_3,Road deaths,DT_10P5HB,Deaths per 100 000 inhabitants,_T,Total,_T,Total,_T,Total,HSL_10,Safety,2012,,8.700700333,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,LVA,Latvia,10_3,Road deaths,DT_10P5HB,Deaths per 100 000 inhabitants,_T,Total,_T,Total,_T,Total,HSL_10,Safety,2013,,8.893760307,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,LVA,Latvia,10_3,Road deaths,DT_10P5HB,Deaths per 100 000 inhabitants,_T,Total,_T,Total,_T,Total,HSL_10,Safety,2014,,10.63305818,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,LVA,Latvia,10_3,Road deaths,DT_10P5HB,Deaths per 100 000 inhabitants,_T,Total,_T,Total,_T,Total,HSL_10,Safety,2015,,9.506823421,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,LVA,Latvia,10_3,Road deaths,DT_10P5HB,Deaths per 100 000 inhabitants,_T,Total,_T,Total,_T,Total,HSL_10,Safety,2016,,8.063129198,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,LVA,Latvia,10_3,Road deaths,DT_10P5HB,Deaths per 100 000 inhabitants,_T,Total,_T,Total,_T,Total,HSL_10,Safety,2017,,7.002195394,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,LVA,Latvia,10_3,Road deaths,DT_10P5HB,Deaths per 100 000 inhabitants,_T,Total,_T,Total,_T,Total,HSL_10,Safety,2018,,7.835307035,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,LVA,Latvia,10_3,Road deaths,DT_10P5HB,Deaths per 100 000 inhabitants,_T,Total,_T,Total,_T,Total,HSL_10,Safety,2019,,7.053947546,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,LVA,Latvia,10_3,Road deaths,DT_10P5HB,Deaths per 100 000 inhabitants,_T,Total,_T,Total,_T,Total,HSL_10,Safety,2020,,7.419299334,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,LVA,Latvia,10_3,Road deaths,DT_10P5HB,Deaths per 100 000 inhabitants,_T,Total,_T,Total,_T,Total,HSL_10,Safety,2021,,7.747454218,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,LVA,Latvia,10_3,Road deaths,DT_10P5HB,Deaths per 100 000 inhabitants,_T,Total,_T,Total,_T,Total,HSL_10,Safety,2022,,6.012611586,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,LVA,Latvia,10_3,Road deaths,DT_10P5HB,Deaths per 100 000 inhabitants,_T,Total,_T,Total,_T,Total,HSL_10,Safety,2023,,7.546167132,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,LTU,Lithuania,10_3,Road deaths,DT_10P5HB,Deaths per 100 000 inhabitants,_T,Total,_T,Total,_T,Total,HSL_10,Safety,2010,,9.65362534,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,LTU,Lithuania,10_3,Road deaths,DT_10P5HB,Deaths per 100 000 inhabitants,_T,Total,_T,Total,_T,Total,HSL_10,Safety,2011,,9.775058081,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,LTU,Lithuania,10_3,Road deaths,DT_10P5HB,Deaths per 100 000 inhabitants,_T,Total,_T,Total,_T,Total,HSL_10,Safety,2012,,10.10786295,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,LTU,Lithuania,10_3,Road deaths,DT_10P5HB,Deaths per 100 000 inhabitants,_T,Total,_T,Total,_T,Total,HSL_10,Safety,2013,,8.655406299,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,LTU,Lithuania,10_3,Road deaths,DT_10P5HB,Deaths per 100 000 inhabitants,_T,Total,_T,Total,_T,Total,HSL_10,Safety,2014,,9.105272294,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,LTU,Lithuania,10_3,Road deaths,DT_10P5HB,Deaths per 100 000 inhabitants,_T,Total,_T,Total,_T,Total,HSL_10,Safety,2015,,8.330722811,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,LTU,Lithuania,10_3,Road deaths,DT_10P5HB,Deaths per 100 000 inhabitants,_T,Total,_T,Total,_T,Total,HSL_10,Safety,2016,,6.694021507,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,LTU,Lithuania,10_3,Road deaths,DT_10P5HB,Deaths per 100 000 inhabitants,_T,Total,_T,Total,_T,Total,HSL_10,Safety,2017,,6.752927359,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,LTU,Lithuania,10_3,Road deaths,DT_10P5HB,Deaths per 100 000 inhabitants,_T,Total,_T,Total,_T,Total,HSL_10,Safety,2018,,6.17516847,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,LTU,Lithuania,10_3,Road deaths,DT_10P5HB,Deaths per 100 000 inhabitants,_T,Total,_T,Total,_T,Total,HSL_10,Safety,2019,,6.656795998,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,LTU,Lithuania,10_3,Road deaths,DT_10P5HB,Deaths per 100 000 inhabitants,_T,Total,_T,Total,_T,Total,HSL_10,Safety,2020,,6.297217954,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,LTU,Lithuania,10_3,Road deaths,DT_10P5HB,Deaths per 100 000 inhabitants,_T,Total,_T,Total,_T,Total,HSL_10,Safety,2021,,5.248427346,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,LTU,Lithuania,10_3,Road deaths,DT_10P5HB,Deaths per 100 000 inhabitants,_T,Total,_T,Total,_T,Total,HSL_10,Safety,2022,,4.308458811,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,LTU,Lithuania,10_3,Road deaths,DT_10P5HB,Deaths per 100 000 inhabitants,_T,Total,_T,Total,_T,Total,HSL_10,Safety,2023,,5.536410254,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,LUX,Luxembourg,10_3,Road deaths,DT_10P5HB,Deaths per 100 000 inhabitants,_T,Total,_T,Total,_T,Total,HSL_10,Safety,2010,,6.312222238,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,LUX,Luxembourg,10_3,Road deaths,DT_10P5HB,Deaths per 100 000 inhabitants,_T,Total,_T,Total,_T,Total,HSL_10,Safety,2011,,6.366391626,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,LUX,Luxembourg,10_3,Road deaths,DT_10P5HB,Deaths per 100 000 inhabitants,_T,Total,_T,Total,_T,Total,HSL_10,Safety,2012,,6.403664403,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,LUX,Luxembourg,10_3,Road deaths,DT_10P5HB,Deaths per 100 000 inhabitants,_T,Total,_T,Total,_T,Total,HSL_10,Safety,2013,,8.28180212,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,LUX,Luxembourg,10_3,Road deaths,DT_10P5HB,Deaths per 100 000 inhabitants,_T,Total,_T,Total,_T,Total,HSL_10,Safety,2014,,6.291354421,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,LUX,Luxembourg,10_3,Road deaths,DT_10P5HB,Deaths per 100 000 inhabitants,_T,Total,_T,Total,_T,Total,HSL_10,Safety,2015,,6.320180336,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,LUX,Luxembourg,10_3,Road deaths,DT_10P5HB,Deaths per 100 000 inhabitants,_T,Total,_T,Total,_T,Total,HSL_10,Safety,2016,,5.498149529,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,LUX,Luxembourg,10_3,Road deaths,DT_10P5HB,Deaths per 100 000 inhabitants,_T,Total,_T,Total,_T,Total,HSL_10,Safety,2017,,5.869174425,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,LUX,Luxembourg,10_3,Road deaths,DT_10P5HB,Deaths per 100 000 inhabitants,_T,Total,_T,Total,_T,Total,HSL_10,Safety,2018,,5.9215396,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,LUX,Luxembourg,10_3,Road deaths,DT_10P5HB,Deaths per 100 000 inhabitants,_T,Total,_T,Total,_T,Total,HSL_10,Safety,2019,,3.548381374,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,LUX,Luxembourg,10_3,Road deaths,DT_10P5HB,Deaths per 100 000 inhabitants,_T,Total,_T,Total,_T,Total,HSL_10,Safety,2020,,4.124241179,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,LUX,Luxembourg,10_3,Road deaths,DT_10P5HB,Deaths per 100 000 inhabitants,_T,Total,_T,Total,_T,Total,HSL_10,Safety,2021,,3.749625037,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,MEX,Mexico,10_3,Road deaths,DT_10P5HB,Deaths per 100 000 inhabitants,_T,Total,_T,Total,_T,Total,HSL_10,Safety,2011,,3.852808995,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,MEX,Mexico,10_3,Road deaths,DT_10P5HB,Deaths per 100 000 inhabitants,_T,Total,_T,Total,_T,Total,HSL_10,Safety,2012,,3.928957095,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,MEX,Mexico,10_3,Road deaths,DT_10P5HB,Deaths per 100 000 inhabitants,_T,Total,_T,Total,_T,Total,HSL_10,Safety,2013,,3.324219623,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,MEX,Mexico,10_3,Road deaths,DT_10P5HB,Deaths per 100 000 inhabitants,_T,Total,_T,Total,_T,Total,HSL_10,Safety,2014,,3.186368352,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,MEX,Mexico,10_3,Road deaths,DT_10P5HB,Deaths per 100 000 inhabitants,_T,Total,_T,Total,_T,Total,HSL_10,Safety,2015,,2.952145685,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,MEX,Mexico,10_3,Road deaths,DT_10P5HB,Deaths per 100 000 inhabitants,_T,Total,_T,Total,_T,Total,HSL_10,Safety,2016,,2.778161325,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,MEX,Mexico,10_3,Road deaths,DT_10P5HB,Deaths per 100 000 inhabitants,_T,Total,_T,Total,_T,Total,HSL_10,Safety,2017,,2.377904302,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,MEX,Mexico,10_3,Road deaths,DT_10P5HB,Deaths per 100 000 inhabitants,_T,Total,_T,Total,_T,Total,HSL_10,Safety,2018,,2.414246259,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,MEX,Mexico,10_3,Road deaths,DT_10P5HB,Deaths per 100 000 inhabitants,_T,Total,_T,Total,_T,Total,HSL_10,Safety,2019,,2.433539139,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,MEX,Mexico,10_3,Road deaths,DT_10P5HB,Deaths per 100 000 inhabitants,_T,Total,_T,Total,_T,Total,HSL_10,Safety,2020,,2.160346574,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,MEX,Mexico,10_3,Road deaths,DT_10P5HB,Deaths per 100 000 inhabitants,_T,Total,_T,Total,_T,Total,HSL_10,Safety,2021,,2.602893657,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,MEX,Mexico,10_3,Road deaths,DT_10P5HB,Deaths per 100 000 inhabitants,_T,Total,_T,Total,_T,Total,HSL_10,Safety,2022,,1.897977811,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,MEX,Mexico,10_3,Road deaths,DT_10P5HB,Deaths per 100 000 inhabitants,_T,Total,_T,Total,_T,Total,HSL_10,Safety,2023,,1.451085417,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,NLD,Netherlands,10_3,Road deaths,DT_10P5HB,Deaths per 100 000 inhabitants,_T,Total,_T,Total,_T,Total,HSL_10,Safety,2010,,3.851849676,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,NLD,Netherlands,10_3,Road deaths,DT_10P5HB,Deaths per 100 000 inhabitants,_T,Total,_T,Total,_T,Total,HSL_10,Safety,2011,,3.959726052,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,NLD,Netherlands,10_3,Road deaths,DT_10P5HB,Deaths per 100 000 inhabitants,_T,Total,_T,Total,_T,Total,HSL_10,Safety,2012,,3.879447772,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,NLD,Netherlands,10_3,Road deaths,DT_10P5HB,Deaths per 100 000 inhabitants,_T,Total,_T,Total,_T,Total,HSL_10,Safety,2013,,3.391962311,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,NLD,Netherlands,10_3,Road deaths,DT_10P5HB,Deaths per 100 000 inhabitants,_T,Total,_T,Total,_T,Total,HSL_10,Safety,2014,,3.379779008,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,NLD,Netherlands,10_3,Road deaths,DT_10P5HB,Deaths per 100 000 inhabitants,_T,Total,_T,Total,_T,Total,HSL_10,Safety,2015,,3.665896238,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,NLD,Netherlands,10_3,Road deaths,DT_10P5HB,Deaths per 100 000 inhabitants,_T,Total,_T,Total,_T,Total,HSL_10,Safety,2016,,3.693413991,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,NLD,Netherlands,10_3,Road deaths,DT_10P5HB,Deaths per 100 000 inhabitants,_T,Total,_T,Total,_T,Total,HSL_10,Safety,2017,,3.578246503,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,NLD,Netherlands,10_3,Road deaths,DT_10P5HB,Deaths per 100 000 inhabitants,_T,Total,_T,Total,_T,Total,HSL_10,Safety,2018,,3.934626243,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,NLD,Netherlands,10_3,Road deaths,DT_10P5HB,Deaths per 100 000 inhabitants,_T,Total,_T,Total,_T,Total,HSL_10,Safety,2019,,3.810924196,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,NLD,Netherlands,10_3,Road deaths,DT_10P5HB,Deaths per 100 000 inhabitants,_T,Total,_T,Total,_T,Total,HSL_10,Safety,2020,,3.497405613,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,NLD,Netherlands,10_3,Road deaths,DT_10P5HB,Deaths per 100 000 inhabitants,_T,Total,_T,Total,_T,Total,HSL_10,Safety,2021,,3.319446412,,A,Normal value,0,Units,2,Two,,
